9	3	51
9	24	86
9	24	157
9	3	148
9	32	126
9	76	9
9	41	99
9	24	0
9	3	21
9	8	81
9	3	142
9	21	34
9	76	27
9	41	98
9	76	102
9	45	31
9	76	76
9	21	29
9	45	29
9	3	76
9	45	33
9	45	9
9	24	153
9	76	148
9	76	16
9	45	10
9	8	75
9	45	30
9	76	29
9	24	39
9	45	17
9	25	481
9	25	482
9	76	22
9	8	35
9	21	51
9	45	16
9	45	27
9	38	176
9	8	114
9	66	41
9	6	122
9	77	31
9	77	29
9	24	5
9	38	125
9	77	33
9	66	185
9	24	37
9	77	10
9	77	9
9	66	175
9	24	1
9	8	117
9	6	125
9	66	117
9	76	78
9	76	24
9	45	26
9	8	161
9	6	124
9	77	17
9	77	30
9	45	53
9	77	27
9	76	33
9	45	49
9	8	68
9	77	16
9	24	55
9	24	32
9	21	68
9	38	124
9	3	24
9	8	141
9	3	108
9	24	42
9	48	117
9	66	170
9	19	75
9	76	100
9	77	53
9	24	41
9	3	102
9	76	10
9	77	49
9	6	270
9	17	96
9	3	78
9	8	77
9	45	18
9	77	26
9	21	53
9	21	49
9	38	122
9	21	114
9	8	63
9	8	13
9	66	156
9	32	121
9	41	198
9	3	85
9	77	34
9	21	9
9	45	34
9	3	69
9	17	99
9	76	53
9	32	35
9	3	100
9	66	67
9	24	30
9	6	204
9	3	11
9	24	17
9	6	190
9	76	49
9	45	19
9	48	17
9	21	16
9	32	131
9	32	132
9	19	117
9	66	184
9	77	18
9	82	30
9	82	17
9	3	14
9	102	123
9	76	81
9	3	70
9	8	91
9	21	117
9	43	344
9	43	117
9	43	32
9	43	167
9	41	200
9	21	18
9	82	32
9	24	185
9	66	165
9	3	81
9	102	129
9	102	128
9	100	271
9	100	69
9	21	32
9	100	272
9	38	204
9	21	111
9	41	54
9	77	19
9	45	70
9	45	12
9	24	175
9	6	231
9	66	155
9	17	199
9	17	296
9	17	167
9	8	54
9	24	170
9	3	75
9	41	196
9	8	146
9	21	27
9	100	96
9	45	21
9	41	117
9	21	22
9	66	154
9	66	72
9	38	231
9	8	32
9	3	35
31	8	9
31	8	29
31	8	16
31	8	33
31	8	10
31	19	115
31	6	123
31	6	129
31	6	128
31	8	27
31	8	34
31	8	53
31	8	49
31	17	67
31	17	164
31	17	268
31	6	126
31	17	32
31	8	18
31	17	168
31	8	31
31	8	19
31	8	30
31	8	17
31	17	75
31	3	16
31	3	9
31	3	29
31	6	131
31	6	132
31	8	26
31	3	33
31	38	128
31	3	10
31	6	121
31	38	129
31	38	126
31	6	35
31	38	123
31	3	27
31	8	8
31	3	34
31	8	12
31	17	54
31	8	22
31	8	21
31	66	6
31	66	7
31	66	4
31	3	53
31	3	49
31	17	198
31	17	196
31	8	23
31	66	38
31	45	31
31	66	3
31	45	29
31	8	28
31	45	33
31	45	9
31	45	10
31	45	30
31	8	148
31	45	17
31	8	111
31	66	169
31	45	16
31	77	31
31	77	29
31	45	27
31	66	157
31	77	33
31	17	213
31	66	152
31	77	10
31	77	9
31	48	3
31	48	73
31	48	6
31	48	4
31	48	7
31	48	32
31	48	157
31	48	86
31	48	152
31	48	38
31	17	163
31	8	108
31	48	153
31	8	69
31	48	0
31	48	42
31	3	18
31	48	170
31	66	0
31	77	17
31	77	30
31	45	26
31	77	27
31	48	155
31	45	53
31	48	5
31	48	154
31	45	49
31	77	16
31	66	153
31	48	67
31	66	36
31	48	1
31	48	2
31	66	40
31	48	74
31	48	11
31	8	76
31	3	31
31	48	169
31	43	196
31	43	67
31	43	453
31	43	198
31	43	170
31	43	259
31	43	44
31	43	194
31	48	30
31	77	53
31	77	49
31	8	70
31	66	86
31	48	72
31	17	257
31	48	197
31	66	1
31	3	19
31	66	32
31	48	127
31	8	51
31	48	55
31	48	109
31	48	175
31	45	18
31	77	26
31	85	67
31	66	42
31	66	5
31	48	15
31	48	198
31	48	444
31	66	39
31	3	30
31	48	196
31	17	197
31	77	34
31	3	17
31	17	117
31	45	34
31	66	55
31	48	63
31	38	132
31	38	131
31	48	75
31	48	20
31	8	24
31	38	35
31	48	264
31	38	121
31	48	140
31	66	17
31	66	30
31	45	19
31	48	477
31	48	284
31	48	199
31	48	69
31	3	26
31	66	37
31	77	18
31	6	161
31	8	11
31	8	102
31	85	168
31	85	167
31	85	155
31	85	154
31	85	32
31	85	117
31	85	198
31	85	199
31	85	196
31	85	72
31	85	54
31	85	489
31	8	78
31	77	19
31	17	212
31	45	12
31	45	70
31	3	8
31	24	6
31	8	100
31	24	7
31	24	4
31	3	12
31	43	211
31	8	35
31	45	21
31	3	22
31	19	116
31	66	185
31	8	142
31	6	122
10	8	9
10	8	29
10	8	16
10	8	33
10	8	10
10	19	115
10	6	123
10	8	27
10	8	34
10	6	129
10	6	128
10	17	67
10	17	164
10	8	53
10	8	49
10	17	268
10	17	32
10	6	126
10	3	16
10	3	9
10	17	168
10	3	29
10	8	18
10	3	33
10	3	10
10	17	75
10	8	19
10	8	31
10	8	30
10	8	17
10	3	34
10	3	27
10	6	121
10	6	131
10	6	132
10	8	8
10	38	128
10	8	26
10	6	35
10	38	129
10	17	54
10	38	126
10	3	53
10	3	49
10	8	22
10	8	12
10	17	198
10	17	196
10	38	123
10	8	21
10	66	6
10	66	7
10	66	4
10	48	7
10	48	4
10	48	73
10	48	6
10	48	3
10	17	213
10	48	32
10	48	157
10	48	86
10	8	23
10	48	152
10	48	38
10	48	153
10	48	0
10	48	42
10	48	170
10	3	18
10	8	28
10	48	155
10	48	5
10	48	67
10	48	154
10	48	1
10	8	111
10	48	2
10	66	38
10	17	163
10	48	74
10	66	3
10	48	11
10	43	259
10	43	194
10	43	196
10	43	170
10	43	67
10	43	44
10	43	198
10	43	453
10	48	169
10	48	30
10	48	197
10	48	72
10	66	169
10	8	148
10	17	257
10	66	157
10	48	55
10	66	152
10	48	127
10	48	175
10	48	109
10	48	15
10	48	198
10	48	196
10	48	444
10	85	67
10	3	19
10	17	197
10	3	31
10	66	0
10	48	63
10	66	36
10	8	108
10	8	51
10	66	153
10	48	75
10	17	117
10	66	40
10	48	20
10	48	264
10	8	76
10	48	140
10	66	86
10	85	168
10	85	167
10	85	155
10	85	154
10	85	32
10	85	117
10	85	198
10	85	199
10	85	196
10	85	72
10	85	54
10	85	489
10	66	1
10	3	30
10	48	477
10	48	284
10	48	199
10	48	69
10	66	5
10	8	69
10	3	17
10	43	211
10	66	32
10	3	8
10	3	22
10	66	42
10	66	39
10	17	212
10	8	24
10	66	55
10	8	70
10	24	6
10	6	161
10	24	7
10	24	4
10	3	26
10	38	35
10	38	121
10	8	142
10	66	37
10	3	12
10	66	30
10	66	17
10	24	36
10	8	102
10	24	169
10	24	38
10	38	132
10	38	131
10	24	40
10	19	116
10	45	31
10	45	29
10	8	78
10	8	11
10	8	14
10	45	33
10	45	9
10	24	3
10	45	10
10	3	21
10	45	30
10	3	23
10	45	17
10	6	122
10	77	31
10	77	29
10	45	16
10	77	33
10	45	27
10	77	10
10	77	9
10	3	28
10	24	152
10	8	100
10	24	157
10	3	148
10	6	125
10	8	35
10	24	86
10	6	124
10	8	85
10	41	99
10	77	17
10	77	30
10	24	0
10	66	41
10	45	26
10	77	27
10	3	111
10	45	53
10	66	185
10	77	16
10	45	49
10	24	39
10	66	175
10	3	51
10	41	98
10	8	81
10	38	161
10	8	161
10	8	117
10	24	153
10	77	53
10	24	37
10	77	49
10	66	117
10	6	270
10	3	76
10	66	170
10	8	75
10	77	26
10	45	18
10	24	5
10	77	34
10	38	176
10	45	34
10	24	1
10	3	24
10	3	108
10	66	156
10	6	204
10	24	55
10	25	481
10	25	482
10	8	141
10	6	190
10	24	32
10	8	13
10	19	75
10	24	42
10	8	114
10	45	19
10	24	41
10	77	18
10	66	67
10	21	34
10	38	125
10	3	69
10	21	29
10	8	63
10	48	117
10	3	102
10	3	142
10	17	99
10	17	96
10	77	19
10	6	231
10	45	12
10	41	198
10	66	184
10	43	344
10	43	117
10	43	32
10	43	167
10	45	70
10	3	78
10	66	165
10	8	68
10	82	30
10	82	17
10	3	70
10	8	77
10	21	51
10	38	124
10	82	32
10	45	21
10	66	155
10	24	17
10	24	30
10	100	271
10	100	69
10	100	272
10	17	167
21	19	115
21	8	9
21	8	29
21	8	16
21	8	33
21	8	10
21	6	123
21	6	129
21	6	128
21	8	27
21	17	67
21	17	164
21	8	34
21	17	268
21	8	53
21	8	49
21	17	32
21	6	126
21	8	18
21	17	168
21	8	31
21	8	19
21	17	75
21	3	16
21	3	9
21	8	30
21	3	29
21	8	17
21	3	33
21	3	10
21	6	131
21	6	132
21	8	26
21	38	128
21	38	129
21	6	121
21	8	22
21	38	126
21	3	27
21	8	12
21	6	35
21	17	54
21	3	34
21	8	21
21	8	8
21	38	123
21	3	53
21	3	49
21	66	6
21	66	7
21	66	4
21	17	198
21	17	196
21	8	148
21	8	23
21	66	3
21	66	38
21	17	213
21	8	28
21	8	111
21	8	108
21	66	169
21	8	76
21	3	18
21	66	157
21	66	152
21	48	73
21	48	6
21	48	4
21	48	7
21	48	3
21	48	32
21	48	157
21	48	86
21	48	38
21	48	152
21	48	153
21	17	163
21	48	0
21	8	69
21	48	42
21	45	31
21	48	170
21	45	29
21	48	155
21	17	117
21	48	67
21	45	9
21	45	33
21	48	5
21	66	0
21	48	154
21	45	10
21	66	36
21	45	30
21	48	1
21	66	40
21	45	17
21	48	2
21	48	74
21	3	31
33	8	9
33	8	29
33	8	16
33	8	33
33	8	10
33	19	115
33	6	123
33	17	67
33	17	164
33	8	27
33	8	34
33	6	129
33	6	128
33	17	268
33	8	53
33	8	49
33	17	32
33	17	168
33	6	126
33	3	16
33	3	9
33	3	29
33	8	18
33	17	75
33	3	33
33	3	10
33	8	19
33	8	31
33	8	30
33	8	17
33	3	34
33	3	27
33	38	128
33	6	121
33	6	131
33	6	132
33	8	8
33	38	129
33	17	54
33	38	126
33	8	26
33	6	35
33	3	53
33	3	49
33	8	22
33	17	198
33	17	196
33	38	123
33	17	213
33	8	12
33	48	7
33	48	4
33	48	73
33	48	6
33	48	3
33	48	32
33	48	157
33	48	86
33	48	152
33	48	38
33	48	153
33	48	0
33	48	42
33	48	170
33	66	6
33	66	7
33	66	4
33	48	155
33	48	5
33	48	154
33	8	21
33	8	23
33	48	67
33	48	2
33	48	74
33	48	11
33	43	259
33	43	194
33	43	196
33	43	170
33	43	67
33	43	44
33	43	198
33	43	453
33	48	169
33	17	163
33	3	18
33	48	1
33	8	28
33	48	30
33	66	38
33	48	197
33	48	72
33	8	111
33	66	3
33	48	55
33	17	257
33	48	175
33	48	15
33	66	169
33	8	148
33	48	109
33	66	157
33	85	67
33	48	127
33	66	152
33	48	198
33	17	197
33	48	444
33	48	196
33	17	117
33	66	0
33	3	19
33	48	63
33	66	36
33	48	75
33	48	140
33	3	31
33	66	153
33	8	108
33	66	40
33	85	168
33	85	167
33	85	155
33	85	154
33	85	32
33	85	117
33	85	198
33	85	199
33	85	196
33	85	72
33	85	54
33	85	489
33	48	20
33	43	211
33	48	264
33	8	51
33	8	76
33	66	86
33	66	5
33	17	212
33	66	1
33	48	477
33	48	284
33	48	199
33	48	69
33	8	69
33	3	30
33	3	17
33	66	32
33	24	6
33	3	22
33	66	42
33	24	7
33	24	4
33	66	39
33	3	8
33	38	35
33	8	24
33	66	55
33	8	70
33	6	161
33	38	121
33	3	26
33	24	36
33	38	132
33	38	131
33	24	169
33	24	38
33	66	37
33	66	30
33	3	12
33	66	17
33	24	40
33	8	102
33	19	116
33	24	3
33	8	142
33	8	78
33	8	11
33	41	99
33	45	31
33	45	29
33	8	14
33	45	33
33	45	9
33	3	23
33	45	10
33	24	152
33	3	21
33	45	30
33	45	17
33	41	98
33	24	157
33	8	100
33	6	122
33	24	86
33	77	31
33	77	29
33	45	16
33	45	27
33	77	33
33	24	0
33	77	10
33	3	148
33	77	9
33	6	125
33	66	41
33	3	28
33	8	35
33	6	124
33	24	39
33	8	85
33	38	161
33	77	17
33	77	30
33	66	185
33	45	26
33	66	175
33	77	27
33	24	153
33	45	53
33	77	16
33	45	49
33	3	111
33	66	117
33	3	51
33	8	81
33	24	37
33	8	161
33	24	5
33	8	117
33	77	53
33	77	49
33	6	270
33	3	76
33	8	75
33	24	1
33	66	170
33	77	26
33	45	18
33	48	117
33	24	55
33	77	34
33	25	481
33	25	482
33	45	34
33	24	32
33	21	34
33	3	24
33	38	176
33	21	29
33	24	42
33	24	41
33	3	108
33	66	156
33	6	204
33	19	75
33	8	114
33	8	141
33	38	125
33	17	96
33	6	190
33	41	198
33	8	13
33	17	99
33	45	19
33	66	67
33	77	18
33	8	63
33	21	51
33	3	102
33	3	69
33	66	184
33	38	124
33	82	30
33	82	17
33	100	271
33	48	17
33	6	231
33	100	69
33	100	272
33	77	19
33	3	78
33	8	77
33	8	68
33	41	200
33	102	123
33	43	344
33	43	117
33	43	32
33	43	167
33	66	165
33	45	12
33	82	32
33	24	30
33	45	70
33	24	17
33	3	70
33	17	167
33	38	122
33	17	296
33	102	129
33	41	54
33	21	68
33	102	128
33	66	155
33	100	96
33	3	142
33	45	21
33	41	196
33	3	100
33	66	72
33	21	9
33	3	11
16	8	9
16	8	29
16	8	16
16	19	115
16	8	33
16	8	10
16	8	27
16	17	67
16	17	164
16	8	34
16	17	268
16	8	53
16	6	123
16	8	49
16	3	16
16	3	9
16	17	32
16	6	129
16	3	29
16	6	128
16	17	168
16	8	18
16	3	33
16	3	10
16	6	126
16	8	19
16	17	75
16	38	128
16	8	31
16	38	126
16	38	129
16	3	27
16	3	34
16	8	30
16	8	17
16	38	123
16	3	53
16	3	49
16	8	26
16	8	22
16	8	8
16	17	54
16	6	131
16	6	132
16	6	121
16	8	28
16	8	12
16	17	213
16	48	6
16	48	4
16	48	7
16	48	73
16	48	3
16	48	32
16	48	157
16	48	86
16	6	35
16	48	152
16	8	23
16	48	38
16	48	153
16	3	18
16	8	111
16	48	0
16	48	42
16	17	198
16	48	170
16	17	196
16	48	155
16	48	5
16	48	154
16	8	21
16	48	67
16	48	2
16	66	6
16	66	7
16	48	74
16	66	4
16	48	11
16	43	259
16	43	194
16	43	196
16	43	170
16	43	67
16	43	44
16	43	198
16	43	453
16	48	169
16	48	1
16	8	148
16	48	30
16	48	197
16	48	72
16	3	19
16	48	55
16	8	51
16	66	38
16	48	175
16	48	15
16	66	3
16	8	76
16	48	127
16	17	117
16	48	109
16	38	35
16	48	198
16	66	169
16	17	163
16	48	196
16	48	444
16	85	67
16	3	31
16	66	157
16	66	152
16	8	108
16	8	142
16	48	63
16	38	121
16	48	75
16	43	211
16	48	140
16	3	22
16	48	20
16	66	0
16	17	212
16	48	264
16	3	30
16	85	168
16	85	167
16	85	155
16	85	154
16	85	32
16	85	117
16	85	198
16	85	199
16	85	196
16	85	72
16	85	54
16	85	489
16	66	36
16	17	257
16	66	153
16	8	69
16	48	477
16	17	197
16	48	284
16	48	199
16	48	69
16	3	17
16	66	40
16	8	24
16	66	5
16	66	86
16	38	131
16	38	132
16	66	1
16	24	6
16	24	7
16	24	4
16	32	123
16	3	8
16	3	28
16	8	102
16	8	78
16	66	32
16	19	116
16	3	26
16	66	42
16	3	12
16	32	129
16	8	70
16	8	11
16	32	128
16	38	161
16	66	39
16	66	55
16	8	85
16	8	100
16	3	23
16	24	36
16	24	169
16	24	38
16	3	111
16	8	14
16	3	51
16	24	40
16	24	3
16	6	161
16	3	148
16	66	30
16	3	21
16	66	17
16	66	37
16	24	152
16	3	142
16	24	157
16	24	86
16	3	76
16	8	81
16	21	34
16	32	126
16	24	0
16	76	18
16	21	29
16	45	31
16	45	29
16	41	99
16	45	33
16	45	9
16	8	75
16	45	10
16	45	30
16	45	17
16	21	51
16	24	153
16	76	9
16	38	125
16	25	481
16	25	482
16	41	98
16	8	35
16	45	16
16	8	114
16	45	27
16	24	39
16	38	176
16	66	41
16	76	102
16	24	5
16	76	27
16	6	122
16	77	31
16	77	29
16	76	76
16	66	185
16	77	33
16	8	117
16	77	10
16	8	161
16	66	175
16	24	1
16	76	16
16	76	148
16	77	9
16	76	29
16	66	117
16	24	37
16	3	24
16	6	125
16	45	26
16	3	108
16	76	22
16	45	53
16	45	49
16	21	68
16	8	68
16	38	124
16	77	17
16	77	30
16	6	124
16	77	27
16	3	102
16	24	55
16	8	141
16	24	32
16	77	16
16	19	75
16	48	117
16	3	78
16	24	42
16	66	170
16	76	24
16	76	78
16	17	96
16	3	85
16	8	77
16	77	53
16	76	33
16	77	49
16	21	53
16	21	49
16	6	270
16	45	18
16	38	122
16	24	41
16	3	69
16	8	13
16	77	26
16	8	63
16	66	156
16	21	114
16	3	100
16	76	10
16	45	34
16	21	9
16	76	100
16	32	121
16	3	11
16	77	34
16	41	198
16	17	99
16	3	14
16	66	67
16	32	35
16	45	19
16	19	117
16	3	70
16	24	30
16	82	30
16	82	17
16	48	17
16	102	123
16	6	204
16	21	16
16	6	190
16	24	17
16	66	184
16	21	117
16	8	91
16	76	53
16	3	81
16	82	32
16	102	129
16	102	128
16	77	18
16	32	131
16	32	132
16	21	32
16	43	344
16	43	117
16	43	32
16	43	167
16	21	18
16	76	49
16	3	75
16	38	204
16	100	271
16	24	185
16	66	165
16	17	199
16	45	12
16	100	69
16	100	272
16	45	70
16	76	81
16	66	155
16	41	200
16	21	111
16	8	54
16	24	175
16	77	19
16	6	231
16	17	296
16	3	35
16	8	146
27	8	9
27	8	29
27	19	115
27	8	16
27	8	33
27	8	10
27	6	123
27	17	67
27	17	164
27	6	129
27	8	27
27	17	268
27	6	128
27	8	34
27	17	32
27	8	53
27	8	49
27	17	168
27	6	126
27	8	18
27	17	75
27	3	16
27	3	9
27	3	29
27	8	19
27	8	31
27	3	33
27	3	10
27	38	128
27	8	30
27	8	17
27	38	129
27	38	126
27	3	27
27	6	131
27	6	132
27	6	121
27	17	54
27	8	26
27	38	123
27	6	35
27	3	34
27	8	22
27	8	8
27	17	198
27	17	213
27	8	12
27	17	196
27	3	53
27	3	49
27	66	6
27	66	7
27	66	4
27	48	6
27	48	4
27	48	7
27	48	3
27	48	73
27	48	32
27	48	157
27	48	86
27	48	152
27	48	38
27	48	153
27	48	0
27	48	42
27	48	170
27	48	155
27	48	5
27	48	154
27	48	67
27	8	23
27	8	21
27	48	2
27	66	38
27	48	74
27	48	1
27	3	18
27	48	11
27	66	3
27	48	169
27	43	259
27	43	194
27	43	196
27	43	170
27	43	67
27	43	44
27	43	198
27	43	453
27	48	30
27	17	163
27	8	28
27	8	148
27	66	169
27	48	197
27	48	72
27	17	117
27	8	111
27	66	157
27	66	152
27	48	55
27	48	175
27	48	127
27	48	109
27	48	15
27	85	67
27	48	198
27	48	444
27	48	196
27	66	0
27	8	76
27	66	36
27	17	257
27	66	153
27	48	63
27	66	40
27	48	75
27	8	51
27	17	197
27	3	19
27	66	86
27	48	20
27	85	168
27	85	167
27	85	155
27	85	154
27	85	32
27	85	117
27	85	198
27	85	199
27	85	196
27	85	72
27	85	54
27	85	489
27	48	140
27	48	264
27	8	108
27	66	1
27	66	5
27	43	211
27	3	31
27	17	212
27	38	35
27	48	477
27	48	284
27	48	199
27	48	69
27	8	69
27	66	32
27	66	42
27	66	39
27	3	22
27	3	30
27	8	24
27	38	121
27	66	55
27	3	17
27	24	6
27	24	7
27	38	132
27	38	131
27	24	4
27	8	70
27	8	102
27	6	161
27	8	78
27	3	26
27	66	37
27	66	30
27	66	17
27	24	36
27	3	8
27	41	99
27	3	12
27	8	100
27	8	11
27	24	169
27	24	38
27	19	116
27	45	31
27	45	29
27	24	40
27	45	33
27	45	9
27	41	98
27	45	10
27	45	30
27	45	17
27	24	3
27	45	16
27	45	27
27	8	142
27	3	148
27	77	31
27	77	29
27	77	33
27	38	161
27	3	23
27	24	152
27	77	10
27	6	122
27	8	81
27	77	9
27	24	157
27	66	41
27	8	14
27	3	21
27	24	86
27	45	26
27	66	185
27	6	125
27	21	34
27	45	53
27	24	0
27	77	27
27	45	49
27	77	17
27	77	30
27	6	124
27	21	29
27	77	16
27	66	175
27	3	28
27	3	76
27	24	39
27	8	35
27	66	117
27	3	51
27	8	85
27	25	481
27	25	482
27	24	153
27	8	117
27	77	53
27	3	111
27	77	49
27	21	51
27	8	161
27	66	170
27	24	37
27	45	18
27	6	270
27	8	75
27	77	26
27	19	75
27	38	125
27	24	5
27	77	34
27	45	34
27	24	1
27	41	198
27	66	156
27	3	24
27	17	99
27	45	19
27	24	55
27	6	204
27	3	102
27	21	68
27	24	32
27	48	117
27	8	114
27	3	108
27	24	41
27	66	67
27	24	42
27	77	18
27	38	124
27	8	63
27	6	190
27	8	141
27	17	96
27	3	78
27	8	13
27	21	49
27	21	53
27	3	69
27	82	30
27	82	17
27	38	176
27	21	9
27	66	184
27	8	77
27	102	123
27	41	200
27	45	12
27	38	122
27	82	32
27	45	70
27	66	165
27	3	100
27	17	167
27	77	19
27	17	296
27	41	54
27	6	231
27	8	68
27	102	129
27	102	128
27	21	16
35	13	7
35	13	4
35	13	6
35	13	3
35	13	32
35	13	73
35	13	86
35	13	152
35	13	157
35	13	74
35	13	38
35	13	5
35	13	11
35	13	153
35	13	154
35	13	169
35	13	0
35	31	138
35	13	2
35	13	170
35	101	96
35	101	32
35	13	1
35	13	117
35	31	32
35	13	42
35	101	83
35	13	30
35	30	115
35	22	29
35	31	72
35	101	117
35	101	154
35	13	55
35	31	212
35	101	140
35	22	9
35	101	198
35	22	16
35	101	138
35	13	127
35	13	67
35	13	17
35	22	33
35	13	155
35	13	175
35	101	196
35	13	109
35	26	164
35	22	10
35	26	213
35	12	9
35	12	16
35	22	27
35	12	29
35	8	9
35	22	34
35	8	29
35	31	198
35	31	196
35	101	199
35	8	16
35	13	198
35	22	53
35	22	49
35	8	33
35	19	115
35	8	10
35	14	69
35	14	271
35	13	15
35	14	272
35	13	196
35	31	67
35	14	96
35	26	67
35	6	123
35	26	75
35	8	27
35	12	33
35	12	27
35	101	139
35	14	32
35	31	288
35	101	67
35	6	129
35	6	128
35	8	34
35	17	67
35	17	164
35	13	75
35	8	53
35	8	49
35	12	10
35	17	268
35	28	3
35	28	73
35	28	6
35	28	4
35	28	7
35	28	32
35	28	152
35	28	157
35	28	86
35	28	38
35	28	153
35	28	74
35	28	0
35	28	11
35	28	42
35	28	170
35	22	51
35	28	30
35	13	72
35	13	264
35	28	155
35	17	32
35	28	1
35	22	18
35	28	55
35	28	127
35	28	175
35	31	117
35	28	67
35	12	34
35	28	198
35	28	196
35	8	18
35	22	19
35	14	140
35	28	5
35	14	133
35	28	154
35	14	15
35	12	19
35	28	197
35	28	2
35	28	63
35	6	126
35	28	169
35	12	49
35	12	53
35	14	83
35	14	198
35	14	196
35	13	197
35	13	444
35	14	154
35	14	308
35	14	200
35	31	96
35	22	111
35	8	31
35	3	16
35	3	9
35	61	67
35	25	481
35	25	482
35	101	72
35	28	109
35	3	29
29	8	9
29	8	29
29	8	16
29	8	33
29	8	10
29	19	115
29	17	67
29	17	164
29	17	268
29	8	27
29	8	34
29	6	123
29	17	32
29	6	129
29	6	128
29	8	53
29	8	49
29	17	168
29	3	16
29	3	9
29	3	29
29	17	75
29	8	18
29	6	126
29	3	33
29	3	10
29	8	19
29	8	31
29	38	128
29	38	126
29	38	129
29	8	30
29	8	17
29	3	27
29	17	54
29	3	34
29	38	123
29	48	7
29	48	4
29	48	6
29	48	73
29	48	3
29	48	32
29	48	157
29	48	86
29	48	152
29	48	38
29	17	213
29	48	153
29	8	26
29	48	0
29	6	121
29	48	42
29	6	131
29	6	132
29	8	8
29	48	170
29	8	22
29	48	5
29	3	53
29	48	154
29	48	155
29	17	198
29	3	49
29	17	196
29	48	2
29	48	67
29	48	74
29	6	35
29	43	259
29	43	194
29	43	196
29	43	170
29	43	67
29	43	44
29	43	198
29	43	453
29	48	11
29	8	12
29	48	169
29	48	1
29	66	6
29	66	7
29	8	28
29	66	4
29	48	30
29	48	197
29	8	23
29	48	72
29	8	111
29	48	55
29	48	175
29	17	117
29	66	38
29	48	15
29	3	18
29	48	109
29	8	21
29	66	3
29	48	127
29	48	198
29	48	444
29	48	196
29	66	169
29	17	163
29	85	67
29	43	211
29	66	152
29	66	157
29	8	148
29	48	63
29	48	75
29	48	140
29	48	264
29	48	20
29	8	51
29	3	19
29	66	0
29	17	257
29	85	168
29	85	167
29	85	155
29	85	154
29	85	32
29	85	117
29	85	198
29	85	199
29	85	196
29	85	72
29	85	54
29	85	489
29	66	36
29	66	153
29	8	76
29	48	477
29	48	284
29	48	199
29	48	69
29	17	212
29	17	197
29	66	5
29	66	40
29	8	108
29	38	35
29	66	86
29	66	1
29	24	6
29	8	142
29	24	7
29	3	31
29	24	4
29	66	32
29	38	121
29	8	69
29	66	42
29	3	22
29	3	30
29	24	36
29	66	39
29	66	55
29	3	17
29	24	169
29	24	38
29	8	24
29	24	40
29	24	3
29	21	34
29	38	131
29	38	132
29	21	29
29	3	8
29	8	70
29	19	116
29	8	78
29	8	102
29	3	26
29	21	51
29	24	152
29	66	30
29	3	28
29	66	17
29	3	12
29	8	11
29	41	99
29	66	37
29	24	86
29	24	157
29	8	85
29	6	161
29	8	14
29	38	161
29	24	0
29	41	98
29	8	100
29	21	68
29	3	23
29	3	111
29	24	153
29	3	51
29	3	148
29	24	39
29	3	21
29	24	5
29	66	41
29	45	31
29	45	29
29	66	117
29	3	142
29	45	33
29	66	185
29	24	1
29	45	9
29	8	81
29	45	10
29	24	37
29	48	117
29	45	30
29	45	17
29	66	175
29	3	76
29	77	31
29	77	29
29	45	16
29	6	122
29	45	27
29	21	49
29	8	75
29	77	33
29	21	53
29	8	35
29	77	10
29	77	9
29	24	32
29	24	55
29	6	125
29	24	42
29	21	117
29	6	124
29	38	176
29	38	125
29	8	114
29	77	17
29	77	30
29	21	114
29	45	26
29	24	41
29	66	170
29	77	27
29	8	117
29	45	53
29	45	49
29	77	16
29	8	161
29	25	481
29	25	482
29	17	96
29	41	198
29	21	32
29	8	68
29	3	24
29	66	156
29	8	141
29	77	53
29	3	108
29	77	49
29	17	99
29	38	124
29	6	270
29	19	75
29	48	17
29	21	9
29	3	102
29	45	18
29	77	26
29	66	67
29	3	78
29	77	34
29	66	184
29	24	30
29	82	30
29	82	17
29	8	77
29	24	17
29	45	34
29	8	13
29	8	63
29	17	199
29	38	122
29	21	16
29	21	18
29	6	204
29	82	32
29	41	200
29	3	69
29	3	85
29	21	109
29	6	190
29	17	167
29	24	185
29	45	19
29	21	263
29	41	54
29	3	100
29	66	165
29	77	18
29	21	111
29	43	344
29	43	117
29	43	32
29	43	167
29	21	22
29	41	196
29	24	175
29	17	296
29	66	155
29	100	271
29	19	117
29	3	11
29	100	69
29	102	123
29	66	154
29	100	272
29	3	14
29	3	70
29	24	170
29	41	117
29	8	91
29	21	209
29	102	129
29	21	27
29	102	128
29	6	231
29	77	19
29	45	12
29	66	72
29	45	70
29	66	133
29	3	81
29	100	96
29	134	99
29	39	6
29	39	7
29	39	4
29	38	204
29	17	29
29	45	21
29	8	146
29	8	54
29	24	117
29	21	91
29	3	75
29	66	109
29	21	78
29	24	184
29	21	33
34	8	9
34	8	29
34	8	16
34	8	33
34	8	10
34	6	123
34	8	34
34	6	129
34	19	115
34	6	128
34	8	27
34	17	67
34	17	164
34	8	53
34	8	49
34	17	268
34	6	126
34	17	32
34	17	168
34	3	16
34	3	9
34	3	29
34	3	33
34	3	10
34	8	19
34	8	18
34	17	75
34	8	31
34	3	34
34	8	30
34	8	17
34	6	131
34	6	132
34	38	128
34	8	8
34	6	121
34	6	35
34	3	27
34	38	129
34	38	126
34	8	26
34	17	54
34	3	53
34	3	49
34	38	123
34	8	12
34	48	4
34	48	6
34	48	7
34	48	73
34	48	3
34	48	32
34	66	6
34	66	7
34	48	157
34	48	86
34	66	4
34	48	152
